Position,Track Name,Artist,Streams,URL,Date,Unique ID
10,THE SCOTTS,THE SCOTTS,18697295,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,06.11.20,
11,Blueberry Faygo,Lil Mosey,18589081,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,06.11.20,
12,Party Girl,StaySolidRocky,18376032,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,06.11.20,
13,Break My Heart,Dua Lipa,17827572,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,06.11.20,
14,The Box,Roddy Ricch,17217009,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,06.11.20,
15,Watermelon Sugar,Harry Styles,16911695,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,06.11.20,
16,Supalonely,BENEE,16766215,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,06.11.20,
17,Stuck with U (with Justin Bieber),Ariana Grande,16639936,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,06.11.20,
18,GOOBA,6ix9ine,16089426,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,06.11.20,
19,Someone You Loved,Lewis Capaldi,14938845,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,06.11.20,
20,Intentions (feat. Quavo),Justin Bieber,14814309,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,06.11.20,
21,Sour Candy (with BLACKPINK),Lady Gaga,14713845,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u,06.11.20,
22,Breaking Me,Topic,14333961,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,06.11.20,
23,TKN (feat. Travis Scott),ROSALÍA,14190778,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7,06.11.20,
24,Falling,Trevor Daniel,14189932,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,06.11.20,
25,Savage Remix (feat. Beyoncé),Megan Thee Stallion,13464735,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,06.11.20,
26,Sunday Best,Surfaces,13342936,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,06.11.20,
27,WHATS POPPIN,Jack Harlow,12856378,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,06.11.20,
28,Say So,Doja Cat,12803236,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,06.11.20,
29,Circles,Post Malone,12559136,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,06.11.20,
30,goosebumps,Travis Scott,12229298,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,06.11.20,
31,Play Date,Melanie Martinez,12202970,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,06.11.20,
32,ROXANNE,Arizona Zervas,11824974,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,06.11.20,
33,Hasta Que Dios Diga,Anuel AA,11806686,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1,06.11.20,
34,MAMACITA,Black Eyed Peas,11725891,https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q,06.11.20,
35,Tusa,KAROL G,11654702,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,06.11.20,
36,Yo Perreo Sola,Bad Bunny,11579360,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,06.11.20,
37,Safaera,Bad Bunny,11548165,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,06.11.20,
38,Life Is Good (feat. Drake),Future,11452084,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,06.11.20,
39,Before You Go,Lewis Capaldi,11383641,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,06.11.20,
40,Be Kind (with Halsey),Marshmello,11258991,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,06.11.20,
41,HIGHEST IN THE ROOM,Travis Scott,11071782,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,06.11.20,
42,In Your Eyes,The Weeknd,11063200,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,06.11.20,
43,Lose Somebody,Kygo,10956302,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza,06.11.20,
44,SICKO MODE,Travis Scott,10892464,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,06.11.20,
45,Boss Bitch,Doja Cat,10869297,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,06.11.20,
46,Memories,Maroon 5,10838022,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,06.11.20,
47,Adore You,Harry Styles,10714329,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,06.11.20,
48,After Party,Don Toliver,10418947,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,06.11.20,
49,Señorita,Shawn Mendes,10202884,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,06.11.20,
50,bad guy,Billie Eilish,10042201,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,06.11.20,
51,Rojo,J Balvin,9354765,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi,06.11.20,
52,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,9346723,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,06.11.20,
53,If the World Was Ending - feat. Julia Michaels,JP Saxe,8766759,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,06.11.20,
54,Elegí (feat. Dímelo Flow),Rauw Alejandro,8720451,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau,06.11.20,
55,Favorito,Camilo,8636311,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q,06.11.20,
56,Kings & Queens,Ava Max,8600485,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn,06.11.20,
57,Chicago Freestyle (feat. Giveon),Drake,8600084,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,06.11.20,
58,Ride It,Regard,8584743,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,06.11.20,
59,PORFA,Feid,8553045,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW,06.11.20,
60,Relación,Sech,8508814,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ,06.11.20,
61,Walk Em Down (feat. Roddy Ricch),NLE Choppa,8487968,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,06.11.20,
62,La Jeepeta - Remix,Nio Garcia,8291752,https://open.spotify.com/track/1mohfLaTJtB2RplHLQVM70,06.11.20,
63,everything i wanted,Billie Eilish,8228306,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,06.11.20,
64,Say So (feat. Nicki Minaj),Doja Cat,8211197,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa,06.11.20,
65,Godzilla (feat. Juice WRLD),Eminem,8176933,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,06.11.20,
66,lovely (with Khalid),Billie Eilish,8130089,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,06.11.20,
67,MORE & MORE,TWICE,7939424,https://open.spotify.com/track/2bAAj29XGc4h1G4oEGYCmg,06.11.20,
68,Lucid Dreams,Juice WRLD,7868167,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,06.11.20,
69,Skechers,DripReport,7852208,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,06.11.20,
70,Physical,Dua Lipa,7848098,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,06.11.20,
71,Savage,Megan Thee Stallion,7569835,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,06.11.20,
72,Deep End Freestyle,Sleepy Hallow,7538711,https://open.spotify.com/track/2AlYncTpVHKwHb55F9lF6O,06.11.20,
73,hot girl bummer,blackbear,7442881,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,06.11.20,
74,Tattoo,Rauw Alejandro,7242044,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d,06.11.20,
75,Shallow,Lady Gaga,7191646,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,06.11.20,
76,I Don't Care (with Justin Bieber),Ed Sheeran,7190421,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,06.11.20,
77,Lose Control,MEDUZA,7144883,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,06.11.20,
78,Righteous,Juice WRLD,6986659,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t,06.11.20,
79,Tell Me U Luv Me (with Trippie Redd),Juice WRLD,6942257,https://open.spotify.com/track/4CNcRgjGw1v9VQaTaytdnD,06.11.20,
80,Amarillo,J Balvin,6740796,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL,06.11.20,
81,Tak Tiki Tak,Harry Nach,6649467,https://open.spotify.com/track/0aCTSZQTlmnjQucALTF00s,06.11.20,
82,CÓMO SE SIENTE - Remix,Jhay Cortez,6568283,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC,06.11.20,
83,La Difícil,Bad Bunny,6429528,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt,06.11.20,
84,Rover (feat. DTG),S1mba,6394975,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,06.11.20,
85,RITMO (Bad Boys For Life),Black Eyed Peas,6383458,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,06.11.20,
86,Boot,Apache 207,6375562,https://open.spotify.com/track/0rqY8g1Y1zaA4YwU6vhBQg,06.11.20,
87,Stupid Love,Lady Gaga,6264396,https://open.spotify.com/track/7yBbV2k2S2uhaQc24NF2xt,06.11.20,
88,Believer,Imagine Dragons,6232326,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,06.11.20,
89,Diosa,Myke Towers,6230569,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky,06.11.20,
90,Ballin' (with Roddy Ricch),Mustard,6209099,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,06.11.20,
91,rockstar (feat. 21 Savage),Post Malone,6196139,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,06.11.20,
92,Secrets,Regard,6164762,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg,06.11.20,
93,"10,000 Hours (with Justin Bieber)",Dan + Shay,6157271,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,06.11.20,
94,when the party's over,Billie Eilish,6148602,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,06.11.20,
95,7 rings,Ariana Grande,6138092,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,06.11.20,
96,Jocelyn Flores,XXXTENTACION,6069012,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,06.11.20,
97,Ignorantes,Bad Bunny,6015309,https://open.spotify.com/track/38RIEav39FGi86jppxO0du,06.11.20,
98,Morado,J Balvin,5996348,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr,06.11.20,
99,Beautiful People (feat. Khalid),Ed Sheeran,5962429,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,06.11.20,
100,El Efecto,Rauw Alejandro,5897196,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj,06.11.20,
101,SAD!,XXXTENTACION,5887372,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,06.11.20,
102,Azul,J Balvin,5825270,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1,06.11.20,
103,Flex (feat. Juice WRLD),Polo G,5809636,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz,06.11.20,
104,Yummy,Justin Bieber,5775981,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,06.11.20,
105,Robbery,Juice WRLD,5729679,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,06.11.20,
106,Si Veo a Tu Mamá,Bad Bunny,5679706,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F,06.11.20,
107,Ransom,Lil Tecca,5651443,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,06.11.20,
108,Know Your Worth,Khalid,5650047,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf,06.11.20,
109,Happier,Marshmello,5637318,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,06.11.20,
110,Falling,Harry Styles,5628065,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,06.11.20,
111,Bohemian Rhapsody - 2011 Mix,Queen,5609050,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,06.11.20,
112,Shape of You,Ed Sheeran,5582397,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,06.11.20,
113,This City,Sam Fischer,5574241,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt,06.11.20,
114,PA' ROMPERLA,Bad Bunny,5534727,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i,06.11.20,
115,Salt,Ava Max,5504534,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV,06.11.20,
116,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,5496107,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,06.11.20,
117,Say You Won't Let Go,James Arthur,5494922,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,06.11.20,
118,High Fashion (feat. Mustard),Roddy Ricch,5441674,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,06.11.20,
119,China,Anuel AA,5441080,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5,06.11.20,
120,Myron,Lil Uzi Vert,5394142,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,06.11.20,
121,Perfect,Ed Sheeran,5387983,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,06.11.20,
122,PAM,Justin Quiles,5385404,https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn,06.11.20,
123,Daisies,Katy Perry,5350513,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc,06.11.20,
124,Hola - Remix,Dalex,5341897,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,06.11.20,
125,BELIEVE IT,PARTYNEXTDOOR,5323321,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD,06.11.20,
126,OUT WEST (feat. Young Thug),JACKBOYS,5321344,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,06.11.20,
127,Bandit (with YoungBoy Never Broke Again),Juice WRLD,5308023,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,06.11.20,
128,Without Me,Halsey,5222598,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,06.11.20,
129,Na Raba Toma Tapão,Niack,5177117,https://open.spotify.com/track/57zQSScHq19ztrMnjWCPBI,06.11.20,
130,Lalala,Y2K,5173409,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,06.11.20,
131,Go Crazy,Chris Brown,5166129,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,06.11.20,
132,Goodbyes (feat. Young Thug),Post Malone,5165154,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C,06.11.20,
133,It's You,Ali Gatie,5165019,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,06.11.20,
134,Riot,XXXTENTACION,5163633,https://open.spotify.com/track/4aOOExMBUyxKnEYb39SrTg,06.11.20,
135,Jangueo,Alex Rose,5158450,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg,06.11.20,
136,Youngblood,5 Seconds of Summer,5106753,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,06.11.20,
137,BOP,DaBaby,5037912,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,06.11.20,
138,Selfish,Madison Beer,5032899,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH,06.11.20,
139,VALLA NEIN (feat. Luciano),KC Rebell,5029858,https://open.spotify.com/track/2rxxXYtTIFKyrhJpofeoIX,06.11.20,
140,Sigues Con El,Dímelo Flow,5029611,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,06.11.20,
141,Like That (feat. Gucci Mane),Doja Cat,4992527,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,06.11.20,
142,BYE ME FUI,Bad Bunny,4987632,https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2,06.11.20,
143,P2,Lil Uzi Vert,4980515,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5,06.11.20,
144,Higher Love,Kygo,4973215,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY,06.11.20,
145,IDK You Yet,Alexander 23,4936885,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d,06.11.20,
146,No Idea,Don Toliver,4911511,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU,06.11.20,
147,Get You The Moon (feat. Snøw),Kina,4889938,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,06.11.20,
148,Bruises,Lewis Capaldi,4869834,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,06.11.20,
149,La Santa,Bad Bunny,4861236,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK,06.11.20,
150,Turks (with Gunna & ft. Travis Scott),NAV,4851049,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2,06.11.20,
151,Moonlight,XXXTENTACION,4837865,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,06.11.20,
152,Old Town Road - Remix,Lil Nas X,4834770,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,06.11.20,
153,Sweet but Psycho,Ava Max,4829929,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,06.11.20,
154,Surrender,Natalie Taylor,4806241,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6,06.11.20,
155,LA CANCIÓN,J Balvin,4802302,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,06.11.20,
156,July,Noah Cyrus,4797613,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB,06.11.20,
157,Dior,Pop Smoke,4788725,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,06.11.20,
158,Sucker,Jonas Brothers,4764900,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,06.11.20,
159,I’m Ready (with Demi Lovato),Sam Smith,4764355,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY,06.11.20,
160,Wow.,Post Malone,4761390,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,06.11.20,
161,No Me Conoce - Remix,Jhay Cortez,4757139,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,06.11.20,
162,Lose You To Love Me,Selena Gomez,4739678,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,06.11.20,
163,This Is America,Childish Gambino,4727415,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9,06.11.20,
164,Airwaves,Pashanim,4726783,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD,06.11.20,
165,El Efecto - Remix,Rauw Alejandro,4717696,https://open.spotify.com/track/74j34STf8L6uADnTN69ohv,06.11.20,
166,The Less I Know The Better,Tame Impala,4715353,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,06.11.20,
167,Fútbol & Rumba (feat. Enrique Iglesias),Anuel AA,4701489,https://open.spotify.com/track/2hDe0Ls5mVqs1XJqv7sbcM,06.11.20,
168,Be Alright,Dean Lewis,4698031,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,06.11.20,
169,All of Me,John Legend,4676163,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,06.11.20,
170,In Your Eyes (feat. Alida),Robin Schulz,4652071,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC,06.11.20,
171,Make You Mine,PUBLIC,4644762,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g,06.11.20,
172,Vete,Bad Bunny,4633783,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,06.11.20,
173,Like It Is,Kygo,4555292,https://open.spotify.com/track/4dyrqiXUcK29hzrL2elqO3,06.11.20,
174,I Like Me Better,Lauv,4554277,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,06.11.20,
175,Money In The Grave (Drake ft. Rick Ross),Drake,4545985,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,06.11.20,
176,Lights Up,Harry Styles,4525674,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,06.11.20,
177,Something Just Like This,The Chainsmokers,4509655,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,06.11.20,
178,Let Me Down Slowly,Alec Benjamin,4492471,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,06.11.20,
179,"thank u, next",Ariana Grande,4433648,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,06.11.20,
180,Fantasias,Rauw Alejandro,4432324,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,06.11.20,
181,BAD CON NICKY,Bad Bunny,4432210,https://open.spotify.com/track/5bmSver2b3ZXyuyLKtgnFI,06.11.20,
182,Better Now,Post Malone,4428648,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,06.11.20,
183,My Oh My (feat. DaBaby),Camila Cabello,4427630,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,06.11.20,
184,Dancing With A Stranger (with Normani),Sam Smith,4422670,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,06.11.20,
185,All Girls Are The Same,Juice WRLD,4408170,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,06.11.20,
186,High Hopes,Panic! At The Disco,4385829,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,06.11.20,
187,Closer,The Chainsmokers,4384572,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,06.11.20,
188,If I Can't Have You,Shawn Mendes,4364166,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,06.11.20,
189,What A Man Gotta Do,Jonas Brothers,4360660,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,06.11.20,
190,Callaita,Bad Bunny,4350496,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,06.11.20,
191,Solitaires (feat. Travis Scott),Future,4334669,https://open.spotify.com/track/4kfeRwpq5KUaqTkgi4TbDF,06.11.20,
192,XO Tour Llif3,Lil Uzi Vert,4314080,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,06.11.20,
193,changes,XXXTENTACION,4299334,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,06.11.20,
194,Piece Of Your Heart,MEDUZA,4298613,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,06.11.20,
195,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,4296154,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,06.11.20,
196,Don't Stop Me Now - 2011 Mix,Queen,4294206,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,06.11.20,
197,I'm Yours,Jason Mraz,4290248,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,06.11.20,
198,Every Breath You Take,The Police,4281090,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1,06.11.20,
199,Thunder,Imagine Dragons,4253686,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,06.11.20,
200,Level of Concern,Twenty One Pilots,4252898,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8,06.11.20,
Position,Track Name,Artist,Streams,URL,Date,
1,Blinding Lights,The Weeknd,34399758,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,06.18.20,
2,ROCKSTAR (feat. Roddy Ricch),DaBaby,34326806,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,06.18.20,
3,Roses - Imanbek Remix,SAINt JHN,29288439,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,06.18.20,
4,Rain On Me (with Ariana Grande),Lady Gaga,25232029,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,06.18.20,
5,death bed (coffee for your head),Powfu,23974073,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,06.18.20,
6,Toosie Slide,Drake,23866968,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,06.18.20,
7,Watermelon Sugar,Harry Styles,20988333,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,06.18.20,
8,Don't Start Now,Dua Lipa,20385467,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,06.18.20,
9,Party Girl,StaySolidRocky,20354126,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,06.18.20,
10,ily (i love you baby) (feat. Emilee),Surf Mesa,19430546,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,06.18.20,
11,Dance Monkey,Tones And I,19415294,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,06.18.20,
12,Break My Heart,Dua Lipa,19059363,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,06.18.20,
13,Blueberry Faygo,Lil Mosey,18310346,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,06.18.20,
14,THE SCOTTS,THE SCOTTS,17857702,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,06.18.20,
15,Supalonely,BENEE,16927155,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,06.18.20,
16,Stuck with U (with Justin Bieber),Ariana Grande,16691989,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,06.18.20,
17,GOOBA,6ix9ine,16623456,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,06.18.20,
18,The Box,Roddy Ricch,16586812,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,06.18.20,
19,Breaking Me,Topic,16283616,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,06.18.20,
20,TROLLZ (with Nicki Minaj),6ix9ine,15500772,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso,06.18.20,
21,Intentions (feat. Quavo),Justin Bieber,15167230,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,06.18.20,
22,Someone You Loved,Lewis Capaldi,14607971,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,06.18.20,
23,Falling,Trevor Daniel,13823623,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,06.18.20,
24,Savage Remix (feat. Beyoncé),Megan Thee Stallion,13744557,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,06.18.20,
25,Sunday Best,Surfaces,13603532,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,06.18.20,
26,WHATS POPPIN,Jack Harlow,13416620,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,06.18.20,
27,MAMACITA,Black Eyed Peas,12758727,https://open.spotify.com/track/2g1ukx0VolwI31t8z5vprw,06.18.20,
28,TKN (feat. Travis Scott),ROSALÍA,12635270,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7,06.18.20,
29,Circles,Post Malone,12296111,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,06.18.20,
