Unnamed: 0,Unnamed: 1,Unnamed: 2,,,,
Position,Track Name,Artist,Streams,URL,Date,Unique ID
191,1400 / 999 Freestyle,Trippie Redd,1537224,https://open.spotify.com/track/75lcPkAkUsKWHGBlGM476R,01.02.20,01.02.20_191
192,Self Control,YoungBoy Never Broke Again,1534548,https://open.spotify.com/track/4vSoyDfL0uZyUoWu5NNNsQ,01.02.20,01.02.20_192
193,Follow God,Kanye West,1534516,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h,01.02.20,01.02.20_193
194,No Role Modelz,J. Cole,1534434,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,01.02.20,01.02.20_194
195,Look Back at It,A Boogie Wit da Hoodie,1534344,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,01.02.20,01.02.20_195
196,I,Lil Skies,1529025,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT,01.02.20,01.02.20_196
197,LOYAL (feat. Drake),PARTYNEXTDOOR,1518102,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS,01.02.20,01.02.20_197
198,Hollywood's Bleeding,Post Malone,1517632,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt,01.02.20,01.02.20_198
199,Juice,Lizzo,1515791,https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl,01.02.20,01.02.20_199
200,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,1513810,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo,01.02.20,01.02.20_200
Position,Track Name,Artist,Streams,URL,Date,Unique ID
001,The Box,Roddy Ricch,18952305,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,01.09.20,01.09.20_001
002,ROXANNE,Arizona Zervas,9671478,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,01.09.20,01.09.20_002
003,Yummy,Justin Bieber,9648561,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,01.09.20,01.09.20_003
004,Circles,Post Malone,8244725,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,01.09.20,01.09.20_004
005,BOP,DaBaby,7985170,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,01.09.20,01.09.20_005
006,Falling,Trevor Daniel,7503297,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,01.09.20,01.09.20_006
007,Dance Monkey,Tones And I,6986158,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,01.09.20,01.09.20_007
008,Bandit (with YoungBoy Never Broke Again),Juice WRLD,6938158,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,01.09.20,01.09.20_008
009,Futsal Shuffle 2020,Lil Uzi Vert,6802710,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,01.09.20,01.09.20_009
010,everything i wanted,Billie Eilish,6181388,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,01.09.20,01.09.20_010
011,Ballin' (with Roddy Ricch),Mustard,6166618,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,01.09.20,01.09.20_011
012,Blinding Lights,The Weeknd,6093807,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,01.09.20,01.09.20_012
013,Adore You,Harry Styles,5918797,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,01.09.20,01.09.20_013
014,Suicidal,YNW Melly,5880355,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,01.09.20,01.09.20_014
015,My Oh My (feat. DaBaby),Camila Cabello,5680153,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,01.09.20,01.09.20_015
016,Don't Start Now,Dua Lipa,5216621,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,01.09.20,01.09.20_016
017,No Idea,Don Toliver,4922350,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,01.09.20,01.09.20_017
018,hot girl bummer,blackbear,4897726,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,01.09.20,01.09.20_018
019,VIBEZ,DaBaby,4809631,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,01.09.20,01.09.20_019
020,Watermelon Sugar,Harry Styles,4793358,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,01.09.20,01.09.20_020
021,Heartless,The Weeknd,4784585,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,01.09.20,01.09.20_021
022,OUT WEST (feat. Young Thug),JACKBOYS,4750318,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,01.09.20,01.09.20_022
023,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,4700611,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,01.09.20,01.09.20_023
024,HIGHEST IN THE ROOM,Travis Scott,4640947,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,01.09.20,01.09.20_024
025,Someone You Loved,Lewis Capaldi,4604720,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,01.09.20,01.09.20_025
026,Woah,Lil Baby,4528520,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F,01.09.20,01.09.20_026
027,Memories,Maroon 5,4510361,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,01.09.20,01.09.20_027
028,Lose You To Love Me,Selena Gomez,4291918,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,01.09.20,01.09.20_028
029,SUGAR,BROCKHAMPTON,4290774,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,01.09.20,01.09.20_029
030,Lucid Dreams,Juice WRLD,4068069,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,01.09.20,01.09.20_030
031,Suge,DaBaby,4012729,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,01.09.20,01.09.20_031
032,Say So,Doja Cat,3895584,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,01.09.20,01.09.20_032
033,Robbery,Juice WRLD,3857669,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,01.09.20,01.09.20_033
034,bad guy,Billie Eilish,3830917,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,01.09.20,01.09.20_034
035,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,3735347,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn,01.09.20,01.09.20_035
036,"Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)",French Montana,3695717,https://open.spotify.com/track/7ntUbTIwmwOD6ygCMRZT6e,01.09.20,01.09.20_036
037,Ransom,Lil Tecca,3657828,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,01.09.20,01.09.20_037
038,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,3492249,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,01.09.20,01.09.20_038
039,Truth Hurts,Lizzo,3433280,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,01.09.20,01.09.20_039
040,223's (feat. 9lokknine),YNW Melly,3424197,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T,01.09.20,01.09.20_040
041,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,3421786,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m,01.09.20,01.09.20_041
042,Falling,Harry Styles,3415708,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,01.09.20,01.09.20_042
043,"10,000 Hours (with Justin Bieber)",Dan + Shay,3355067,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,01.09.20,01.09.20_043
044,Stuck In A Dream (feat. Gunna),Lil Mosey,3316362,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ,01.09.20,01.09.20_044
045,Money In The Grave (Drake ft. Rick Ross),Drake,3314636,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,01.09.20,01.09.20_045
046,Señorita,Shawn Mendes,3289924,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,01.09.20,01.09.20_046
047,Goodbyes (Feat. Young Thug),Post Malone,3266958,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,01.09.20,01.09.20_047
048,No Guidance (feat. Drake),Chris Brown,3216358,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,01.09.20,01.09.20_048
049,Death,Trippie Redd,3176458,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y,01.09.20,01.09.20_049
050,Start Wit Me (feat. Gunna),Roddy Ricch,3156095,https://open.spotify.com/track/7A20WnLkjtZU2d7hIB6Ziu,01.09.20,01.09.20_050
051,MIDDLE CHILD,J. Cole,3031578,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,01.09.20,01.09.20_051
052,Wow.,Post Malone,3020295,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,01.09.20,01.09.20_052
053,Yellow Hearts,Ant Saunders,3019176,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl,01.09.20,01.09.20_053
054,Had Enough (feat. Quavo & Offset),Don Toliver,3012901,https://open.spotify.com/track/2jrAaawDRCn1JjeouxAyDN,01.09.20,01.09.20_054
055,Make No Sense,YoungBoy Never Broke Again,2938857,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I,01.09.20,01.09.20_055
056,July,Noah Cyrus,2876332,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,01.09.20,01.09.20_056
057,ORANGE SODA,Baby Keem,2862847,https://open.spotify.com/track/5FkoSXiJPKTNyYgALRJFhD,01.09.20,01.09.20_057
058,GOODMORNINGTOKYO!,TOKYO’S REVENGE,2824898,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,01.09.20,01.09.20_058
059,Camelot,NLE Choppa,2803556,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF,01.09.20,01.09.20_059
060,when the party's over,Billie Eilish,2797897,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,01.09.20,01.09.20_060
061,Peta (feat. Meek Mill),Roddy Ricch,2797486,https://open.spotify.com/track/4bl1HBZliBuYpFZjWgefE4,01.09.20,01.09.20_061
062,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,2765353,https://open.spotify.com/track/6ztvsy3C6hPjVg9j4x1XKJ,01.09.20,01.09.20_062
063,High Fashion (feat. Mustard),Roddy Ricch,2733491,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,01.09.20,01.09.20_063
064,All Girls Are The Same,Juice WRLD,2717356,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,01.09.20,01.09.20_064
065,Tusa,KAROL G,2672855,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,01.09.20,01.09.20_065
066,Lights Up,Harry Styles,2641202,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,01.09.20,01.09.20_066
067,Baby (Lil Baby feat. DaBaby),Quality Control,2630443,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J,01.09.20,01.09.20_067
068,Legends,Juice WRLD,2605382,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa,01.09.20,01.09.20_068
069,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,2592546,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW,01.09.20,01.09.20_069
070,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,2577807,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw,01.09.20,01.09.20_070
071,If the World Was Ending - feat. Julia Michaels,JP Saxe,2569283,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,01.09.20,01.09.20_071
072,SLOW DANCING IN THE DARK,Joji,2563355,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,01.09.20,01.09.20_072
073,VALENTINO,24kGoldn,2541856,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q,01.09.20,01.09.20_073
074,Hate Me (with Juice WRLD),Ellie Goulding,2529323,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,01.09.20,01.09.20_074
075,Pop Out (feat. Lil Tjay),Polo G,2516935,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,01.09.20,01.09.20_075
076,lovely (with Khalid),Billie Eilish,2491248,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,01.09.20,01.09.20_076
077,Before You Go,Lewis Capaldi,2486978,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,01.09.20,01.09.20_077
078,SICKO MODE,Travis Scott,2478652,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,01.09.20,01.09.20_078
079,Into the Unknown,Idina Menzel,2474739,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W,01.09.20,01.09.20_079
080,The London (feat. J. Cole & Travis Scott),Young Thug,2472173,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n,01.09.20,01.09.20_080
081,Murder On My Mind,YNW Melly,2451476,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,01.09.20,01.09.20_081
082,Vete,Bad Bunny,2423803,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c,01.09.20,01.09.20_082
083,7 rings,Ariana Grande,2413328,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,01.09.20,01.09.20_083
084,Drip Too Hard (Lil Baby & Gunna),Lil Baby,2411621,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,01.09.20,01.09.20_084
085,Going Bad (feat. Drake),Meek Mill,2394477,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,01.09.20,01.09.20_085
086,Graveyard,Halsey,2391061,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2,01.09.20,01.09.20_086
087,WHAT TO DO? (feat. Don Toliver),JACKBOYS,2390464,https://open.spotify.com/track/4AO1XhrgJczQ9bNVxdfKQe,01.09.20,01.09.20_087
088,Let Me Know (I Wonder Why Freestyle),Juice WRLD,2386871,https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx,01.09.20,01.09.20_088
089,How Do You Sleep?,Sam Smith,2353037,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,01.09.20,01.09.20_089
090,GANG GANG,JACKBOYS,2342997,https://open.spotify.com/track/6uJONCdr2rC65BNmCnTBWK,01.09.20,01.09.20_090
091,Beautiful People (feat. Khalid),Ed Sheeran,2342650,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,01.09.20,01.09.20_091
092,F.N,Lil Tjay,2297296,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,01.09.20,01.09.20_092
093,Maniac,Conan Gray,2275101,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP,01.09.20,01.09.20_093
094,RITMO (Bad Boys For Life),Black Eyed Peas,2274853,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,01.09.20,01.09.20_094
095,Enemies (feat. DaBaby),Post Malone,2261666,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF,01.09.20,01.09.20_095
096,Trampoline (with ZAYN),SHAED,2239963,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k,01.09.20,01.09.20_096
097,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,2236954,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,01.09.20,01.09.20_097
098,EARFQUAKE,"Tyler, The Creator",2226222,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,01.09.20,01.09.20_098
099,6 Kiss,Trippie Redd,2225448,https://open.spotify.com/track/7tgjDlQsMR8RvkdlNCJA58,01.09.20,01.09.20_099
100,Up All Night,Khalid,2221247,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74,01.09.20,01.09.20_100
101,Hot (feat. Gunna),Young Thug,2216922,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9,01.09.20,01.09.20_101
102,FML,Arizona Zervas,2216270,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf,01.09.20,01.09.20_102
103,SAD!,XXXTENTACION,2215949,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,01.09.20,01.09.20_103
104,Panini,Lil Nas X,2207112,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv,01.09.20,01.09.20_104
105,20/20,Lil Tjay,2200712,https://open.spotify.com/track/4Hqh0dS4x07zuRw6eBTO7p,01.09.20,01.09.20_105
106,Lalala,Y2K,2188817,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,01.09.20,01.09.20_106
107,rockstar (feat. 21 Savage),Post Malone,2185027,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,01.09.20,01.09.20_107
108,Heartless (feat. Morgan Wallen),Diplo,2171386,https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt,01.09.20,01.09.20_108
109,Talk (feat. Disclosure),Khalid,2160183,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,01.09.20,01.09.20_109
110,Juicy,Doja Cat,2156099,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp,01.09.20,01.09.20_110
111,One Man Band,Old Dominion,2153703,https://open.spotify.com/track/08dFHFTx6r67MTsYn5ilDR,01.09.20,01.09.20_111
112,Cash Shit (feat. DaBaby),Megan Thee Stallion,2138913,https://open.spotify.com/track/2rMAtCaTj16NptyVfEIeAC,01.09.20,01.09.20_112
113,I Fall Apart,Post Malone,2132837,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,01.09.20,01.09.20_113
114,Heart On Ice,Rod Wave,2127729,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD,01.09.20,01.09.20_114
115,I Don't Care (with Justin Bieber),Ed Sheeran,2127256,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,01.09.20,01.09.20_115
116,Better Now,Post Malone,2120560,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,01.09.20,01.09.20_116
117,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,2090569,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,01.09.20,01.09.20_117
118,Jocelyn Flores,XXXTENTACION,2079614,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,01.09.20,01.09.20_118
119,Hop Off A Jet (feat. Travis Scott),Young Thug,2069663,https://open.spotify.com/track/3RZftiuTcLOqpsd8ZlwNhr,01.09.20,01.09.20_119
120,Sucker,Jonas Brothers,2062198,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,01.09.20,01.09.20_120
121,Immortal,21 Savage,2060196,https://open.spotify.com/track/4IO8X9W69dIQe0EC5ALXhq,01.09.20,01.09.20_121
122,Somebody,Internet Money,2050934,https://open.spotify.com/track/735RSTb2xbtWbDtKD9XDYi,01.09.20,01.09.20_122
123,Old Town Road - Remix,Lil Nas X,2047952,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,01.09.20,01.09.20_123
124,Armed And Dangerous,Juice WRLD,2038884,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,01.09.20,01.09.20_124
125,Happier,Marshmello,2020294,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,01.09.20,01.09.20_125
126,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,2014407,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,01.09.20,01.09.20_126
127,Sanguine Paradise,Lil Uzi Vert,1994385,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,01.09.20,01.09.20_127
128,Mean It,Lauv,1964965,https://open.spotify.com/track/5ACkb3CikcSZPF0h7FSZAp,01.09.20,01.09.20_128
129,Ransom (with Juice WRLD) - Remix,Lil Tecca,1961745,https://open.spotify.com/track/2WsuSYJNXGKXVYkHPnq2yp,01.09.20,01.09.20_129
130,One Thing Right,Marshmello,1961556,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,01.09.20,01.09.20_130
131,Lean Wit Me,Juice WRLD,1937592,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa,01.09.20,01.09.20_131
132,It's You,Ali Gatie,1934314,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,01.09.20,01.09.20_132
133,ocean eyes,Billie Eilish,1933838,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,01.09.20,01.09.20_133
134,Without Me,Halsey,1929725,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,01.09.20,01.09.20_134
135,XO Tour Llif3,Lil Uzi Vert,1895957,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,01.09.20,01.09.20_135
136,goosebumps,Travis Scott,1894675,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,01.09.20,01.09.20_136
137,Eastside (with Halsey & Khalid),benny blanco,1888969,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,01.09.20,01.09.20_137
138,UP THE SMOKE (with Offset),Stunna 4 Vegas,1887998,https://open.spotify.com/track/09TZsMHXEtQkdmMJZPLKup,01.09.20,01.09.20_138
139,Panini - DaBaby Remix,Lil Nas X,1880826,https://open.spotify.com/track/4SDgTLDYrJ2UrHbkRkg7MD,01.09.20,01.09.20_139
140,Hot Shower,Chance the Rapper,1866354,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf,01.09.20,01.09.20_140
141,Speechless,Dan + Shay,1857357,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF,01.09.20,01.09.20_141
142,BEST ON EARTH (feat. BIA) - Bonus,Russ,1830709,https://open.spotify.com/track/2Xo3rLHjXfdb4avN68aQyi,01.09.20,01.09.20_142
143,Look At Her Now,Selena Gomez,1830560,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m,01.09.20,01.09.20_143
144,"thank u, next",Ariana Grande,1828075,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,01.09.20,01.09.20_144
145,Beautiful Crazy,Luke Combs,1808229,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,01.09.20,01.09.20_145
146,Love Me More,Trippie Redd,1806170,https://open.spotify.com/track/6uYgCE2OEulOw5zhHvZsHf,01.09.20,01.09.20_146
147,Pure Water (with Migos),Mustard,1798911,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8,01.09.20,01.09.20_147
148,Better,Khalid,1796037,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,01.09.20,01.09.20_148
149,Moonlight,XXXTENTACION,1793977,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,01.09.20,01.09.20_149
150,Did It Again,Lil Tecca,1774350,https://open.spotify.com/track/4guBZjUyrGoHsTahO3IHdj,01.09.20,01.09.20_150
151,Fuck Love (feat. Trippie Redd),XXXTENTACION,1773677,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,01.09.20,01.09.20_151
152,You Need To Calm Down,Taylor Swift,1770274,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,01.09.20,01.09.20_152
153,How I Move (feat. Lil Baby),Flipp Dinero,1765285,https://open.spotify.com/track/14X1WxiHXdVRJ99cMCBzOE,01.09.20,01.09.20_153
154,The Less I Know The Better,Tame Impala,1761497,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,01.09.20,01.09.20_154
155,Shotta Flow (feat. Blueface) [Remix],NLE Choppa,1754671,https://open.spotify.com/track/5BJMeoCXXgbRAWfp6fTulr,01.09.20,01.09.20_155
156,bury a friend,Billie Eilish,1754439,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,01.09.20,01.09.20_156
157,Bad Bad Bad (feat. Lil Baby),Young Thug,1750891,https://open.spotify.com/track/1GeNui6m825V8jP4uKiIaH,01.09.20,01.09.20_157
158,Envy Me,Calboy,1738168,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx,01.09.20,01.09.20_158
159,Slide,H.E.R.,1727758,https://open.spotify.com/track/2rTnVB1bvwxHtaIl4uVu7f,01.09.20,01.09.20_159
160,Faucet Failure,Ski Mask The Slump God,1725406,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN,01.09.20,01.09.20_160
161,Millions,Young Thug,1712574,https://open.spotify.com/track/43YQDj1KOPMFAUcTEPKy4p,01.09.20,01.09.20_161
162,GATTI,JACKBOYS,1710996,https://open.spotify.com/track/40mjsnRjCpycdUw3xhS20g,01.09.20,01.09.20_162
163,Good as Hell,Lizzo,1703493,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR,01.09.20,01.09.20_163
164,Famous Hoes,NLE Choppa,1702982,https://open.spotify.com/track/35Xf2ABjPzUXKz19akd7Jj,01.09.20,01.09.20_164
165,Graduation (with Juice WRLD),benny blanco,1701543,https://open.spotify.com/track/6cjSh516BbrNUs213jDAGm,01.09.20,01.09.20_165
166,High Hopes,Panic! At The Disco,1679097,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,01.09.20,01.09.20_166
167,Best Part (feat. Daniel Caesar),H.E.R.,1677395,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,01.09.20,01.09.20_167
168,Yes Indeed,Lil Baby,1673212,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,01.09.20,01.09.20_168
169,LA CANCIÓN,J Balvin,1672707,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,01.09.20,01.09.20_169
170,Cherry,Harry Styles,1671575,https://open.spotify.com/track/2IOFZdYYkFxEHVz1w34PoL,01.09.20,01.09.20_170
171,Whiskey Glasses,Morgan Wallen,1667730,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,01.09.20,01.09.20_171
172,Callaita,Bad Bunny,1664198,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,01.09.20,01.09.20_172
173,Nice To Meet Ya,Niall Horan,1662491,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H,01.09.20,01.09.20_173
174,Golden,Harry Styles,1662339,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl,01.09.20,01.09.20_174
175,i love you,Billie Eilish,1659022,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,01.09.20,01.09.20_175
176,I Like Me Better,Lauv,1655038,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,01.09.20,01.09.20_176
177,HUMBLE.,Kendrick Lamar,1652721,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,01.09.20,01.09.20_177
178,Noticed,Lil Mosey,1644937,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj,01.09.20,01.09.20_178
179,Dancing With A Stranger (with Normani),Sam Smith,1636721,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,01.09.20,01.09.20_179
180,Congratulations,Post Malone,1629193,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,01.09.20,01.09.20_180
181,a lot,21 Savage,1623125,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,01.09.20,01.09.20_181
