Position,Track Name,Artist,Streams,URL,Date,Unique ID,Year,Month,Day,Full_Year,Reformatted_Date
148,Lose You To Love Me,Selena Gomez,5234321,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,05.07.20,05.07.20_148,20,5,7,2020,20200507
149,Get You The Moon (feat. Snøw),Kina,5192524,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,05.07.20,05.07.20_149,20,5,7,2020,20200507
150,Bruises,Lewis Capaldi,5164480,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,05.07.20,05.07.20_150,20,5,7,2020,20200507
151,Heartless,The Weeknd,5144519,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8,05.07.20,05.07.20_151,20,5,7,2020,20200507
152,Make You Mine,PUBLIC,5123667,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g,05.07.20,05.07.20_152,20,5,7,2020,20200507
153,No Me Conoce - Remix,Jhay Cortez,5121512,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,05.07.20,05.07.20_153,20,5,7,2020,20200507
154,Money In The Grave (Drake ft. Rick Ross),Drake,5090877,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,05.07.20,05.07.20_154,20,5,7,2020,20200507
155,Old Town Road - Remix,Lil Nas X,5062148,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,05.07.20,05.07.20_155,20,5,7,2020,20200507
156,LA CANCIÓN,J Balvin,5037734,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,05.07.20,05.07.20_156,20,5,7,2020,20200507
157,Fantasias,Rauw Alejandro,4980205,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,05.07.20,05.07.20_157,20,5,7,2020,20200507
158,Azul,J Balvin,4945248,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1,05.07.20,05.07.20_158,20,5,7,2020,20200507
159,Muévelo,Nicky Jam,4941940,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ,05.07.20,05.07.20_159,20,5,7,2020,20200507
160,July,Noah Cyrus,4937984,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,05.07.20,05.07.20_160,20,5,7,2020,20200507
161,Sucker,Jonas Brothers,4916889,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,05.07.20,05.07.20_161,20,5,7,2020,20200507
162,Emotions,Ufo361,4901960,https://open.spotify.com/track/6lU4BQWZomCWRfKSowfezE,05.07.20,05.07.20_162,20,5,7,2020,20200507
163,Wow.,Post Malone,4883168,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,05.07.20,05.07.20_163,20,5,7,2020,20200507
164,PTSD,G Herbo,4880524,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5,05.07.20,05.07.20_164,20,5,7,2020,20200507
165,Sweet but Psycho,Ava Max,4853520,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,05.07.20,05.07.20_165,20,5,7,2020,20200507
166,The Less I Know The Better,Tame Impala,4827206,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,05.07.20,05.07.20_166,20,5,7,2020,20200507
167,A Tu Merced,Bad Bunny,4808609,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0,05.07.20,05.07.20_167,20,5,7,2020,20200507
168,Never Seen the Rain,Tones And I,4800035,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,05.07.20,05.07.20_168,20,5,7,2020,20200507
169,Be Alright,Dean Lewis,4787224,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,05.07.20,05.07.20_169,20,5,7,2020,20200507
170,Sigues Con El - Remix,Arcangel,4786169,https://open.spotify.com/track/4Pu0a2TuHOYtI4CCE3HEXI,05.07.20,05.07.20_170,20,5,7,2020,20200507
171,FIND MY WAY,DaBaby,4753495,https://open.spotify.com/track/1gVCEnryJhkdQcuC0Kbvor,05.07.20,05.07.20_171,20,5,7,2020,20200507
172,Callaita,Bad Bunny,4699466,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,05.07.20,05.07.20_172,20,5,7,2020,20200507
173,All of Me,John Legend,4695162,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,05.07.20,05.07.20_173,20,5,7,2020,20200507
174,Keii,Anuel AA,4687605,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs,05.07.20,05.07.20_174,20,5,7,2020,20200507
175,Youngblood,5 Seconds of Summer,4657273,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,05.07.20,05.07.20_175,20,5,7,2020,20200507
176,ocean eyes,Billie Eilish,4634049,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,05.07.20,05.07.20_176,20,5,7,2020,20200507
177,Piece Of Your Heart,MEDUZA,4617971,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,05.07.20,05.07.20_177,20,5,7,2020,20200507
178,Higher Love,Kygo,4608955,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,05.07.20,05.07.20_178,20,5,7,2020,20200507
179,Can We Kiss Forever?,Kina,4603208,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne,05.07.20,05.07.20_179,20,5,7,2020,20200507
180,Moonlight,XXXTENTACION,4599661,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,05.07.20,05.07.20_180,20,5,7,2020,20200507
181,God's Plan,Drake,4565400,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,05.07.20,05.07.20_181,20,5,7,2020,20200507
182,Let Me Down Slowly,Alec Benjamin,4559687,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,05.07.20,05.07.20_182,20,5,7,2020,20200507
183,Suicidal,YNW Melly,4554969,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,05.07.20,05.07.20_183,20,5,7,2020,20200507
184,Eastside (with Halsey & Khalid),benny blanco,4543439,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,05.07.20,05.07.20_184,20,5,7,2020,20200507
185,Dancing With A Stranger (with Normani),Sam Smith,4529858,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,05.07.20,05.07.20_185,20,5,7,2020,20200507
186,No Time To Die,Billie Eilish,4526241,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR,05.07.20,05.07.20_186,20,5,7,2020,20200507
187,I Like Me Better,Lauv,4488059,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,05.07.20,05.07.20_187,20,5,7,2020,20200507
188,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,4482336,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5,05.07.20,05.07.20_188,20,5,7,2020,20200507
189,Por Primera Vez,Camilo,4478685,https://open.spotify.com/track/0pgj4EzB1XRqgZemoMNG5D,05.07.20,05.07.20_189,20,5,7,2020,20200507
190,Better Now,Post Malone,4458437,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,05.07.20,05.07.20_190,20,5,7,2020,20200507
191,Gimme Love,Joji,4447020,https://open.spotify.com/track/2hfoyc7ve6xM4ZEiNIiU1B,05.07.20,05.07.20_191,20,5,7,2020,20200507
192,High Hopes,Panic! At The Disco,4445795,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,05.07.20,05.07.20_192,20,5,7,2020,20200507
193,"thank u, next",Ariana Grande,4427638,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,05.07.20,05.07.20_193,20,5,7,2020,20200507
194,@ MEH,Playboi Carti,4420187,https://open.spotify.com/track/5UusfWUMMLEXLMc1ViNZoe,05.07.20,05.07.20_194,20,5,7,2020,20200507
195,Broke In A Minute,Tory Lanez,4402281,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF,05.07.20,05.07.20_195,20,5,7,2020,20200507
196,Fantasias - Remix,Rauw Alejandro,4401019,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV,05.07.20,05.07.20_196,20,5,7,2020,20200507
197,If I Can't Have You,Shawn Mendes,4385384,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,05.07.20,05.07.20_197,20,5,7,2020,20200507
198,Something Just Like This,The Chainsmokers,4383745,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,05.07.20,05.07.20_198,20,5,7,2020,20200507
199,How Do You Sleep?,Sam Smith,4380280,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,05.07.20,05.07.20_199,20,5,7,2020,20200507
200,SUGAR,BROCKHAMPTON,4362442,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,05.07.20,05.07.20_200,20,5,7,2020,20200507
1,Blinding Lights,The Weeknd,37363418,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,05.14.20,05.14.20_001,20,5,14,2020,20200514
2,Stuck with U (with Justin Bieber),Ariana Grande,34310359,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,05.14.20,05.14.20_002,20,5,14,2020,20200514
3,Roses - Imanbek Remix,SAINt JHN,32545783,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,05.14.20,05.14.20_003,20,5,14,2020,20200514
4,GOOBA,6ix9ine,30772787,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,05.14.20,05.14.20_004,20,5,14,2020,20200514
5,Toosie Slide,Drake,30578884,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,05.14.20,05.14.20_005,20,5,14,2020,20200514
6,ROCKSTAR (feat. Roddy Ricch),DaBaby,29838252,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,05.14.20,05.14.20_006,20,5,14,2020,20200514
7,THE SCOTTS,THE SCOTTS,29548085,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,05.14.20,05.14.20_007,20,5,14,2020,20200514
8,death bed (coffee for your head),Powfu,27518769,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,05.14.20,05.14.20_008,20,5,14,2020,20200514
9,Don't Start Now,Dua Lipa,23981581,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,05.14.20,05.14.20_009,20,5,14,2020,20200514
10,Dance Monkey,Tones And I,21616598,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,05.14.20,05.14.20_010,20,5,14,2020,20200514
11,Blueberry Faygo,Lil Mosey,21306486,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,05.14.20,05.14.20_011,20,5,14,2020,20200514
12,The Box,Roddy Ricch,21059016,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,05.14.20,05.14.20_012,20,5,14,2020,20200514
13,Supalonely,BENEE,19613469,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,05.14.20,05.14.20_013,20,5,14,2020,20200514
14,Break My Heart,Dua Lipa,18971509,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,05.14.20,05.14.20_014,20,5,14,2020,20200514
15,Say So,Doja Cat,18673979,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,05.14.20,05.14.20_015,20,5,14,2020,20200514
16,Intentions (feat. Quavo),Justin Bieber,16964632,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,05.14.20,05.14.20_016,20,5,14,2020,20200514
17,Falling,Trevor Daniel,16231798,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,05.14.20,05.14.20_017,20,5,14,2020,20200514
18,Sunday Best,Surfaces,15885804,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,05.14.20,05.14.20_018,20,5,14,2020,20200514
19,ily (i love you baby) (feat. Emilee),Surf Mesa,15718920,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,05.14.20,05.14.20_019,20,5,14,2020,20200514
20,Savage Remix (feat. Beyoncé),Megan Thee Stallion,15254390,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,05.14.20,05.14.20_020,20,5,14,2020,20200514
21,Someone You Loved,Lewis Capaldi,14889845,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,05.14.20,05.14.20_021,20,5,14,2020,20200514
22,Be Kind (with Halsey),Marshmello,14857398,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,05.14.20,05.14.20_022,20,5,14,2020,20200514
23,Boss Bitch,Doja Cat,14391346,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,05.14.20,05.14.20_023,20,5,14,2020,20200514
24,goosebumps,Travis Scott,14354090,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,05.14.20,05.14.20_024,20,5,14,2020,20200514
25,Yo Perreo Sola,Bad Bunny,14297587,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,05.14.20,05.14.20_025,20,5,14,2020,20200514
26,Circles,Post Malone,14056878,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,05.14.20,05.14.20_026,20,5,14,2020,20200514
27,Righteous,Juice WRLD,13902625,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t,05.14.20,05.14.20_027,20,5,14,2020,20200514
28,SICKO MODE,Travis Scott,13805213,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,05.14.20,05.14.20_028,20,5,14,2020,20200514
29,ROXANNE,Arizona Zervas,13671664,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,05.14.20,05.14.20_029,20,5,14,2020,20200514
30,WHATS POPPIN,Jack Harlow,13160403,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,05.14.20,05.14.20_030,20,5,14,2020,20200514
31,In Your Eyes,The Weeknd,12860749,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,05.14.20,05.14.20_031,20,5,14,2020,20200514
32,Safaera,Bad Bunny,12556407,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,05.14.20,05.14.20_032,20,5,14,2020,20200514
33,Adore You,Harry Styles,12530272,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,05.14.20,05.14.20_033,20,5,14,2020,20200514
34,HIGHEST IN THE ROOM,Travis Scott,12459930,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,05.14.20,05.14.20_034,20,5,14,2020,20200514
35,Tusa,KAROL G,12406822,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,05.14.20,05.14.20_035,20,5,14,2020,20200514
36,Play Date,Melanie Martinez,12332699,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,05.14.20,05.14.20_036,20,5,14,2020,20200514
37,Say So (feat. Nicki Minaj),Doja Cat,11954551,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa,05.14.20,05.14.20_037,20,5,14,2020,20200514
38,Physical,Dua Lipa,11738874,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,05.14.20,05.14.20_038,20,5,14,2020,20200514
39,Life Is Good (feat. Drake),Future,11446205,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,05.14.20,05.14.20_039,20,5,14,2020,20200514
40,Before You Go,Lewis Capaldi,11324339,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,05.14.20,05.14.20_040,20,5,14,2020,20200514
41,Memories,Maroon 5,10992419,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,05.14.20,05.14.20_041,20,5,14,2020,20200514
42,Favorito,Camilo,10863458,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q,05.14.20,05.14.20_042,20,5,14,2020,20200514
43,If the World Was Ending - feat. Julia Michaels,JP Saxe,10814485,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,05.14.20,05.14.20_043,20,5,14,2020,20200514
44,bad guy,Billie Eilish,10785686,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,05.14.20,05.14.20_044,20,5,14,2020,20200514
45,Fame,Apache 207,10785651,https://open.spotify.com/track/3goH7O78TLkV9RhCAyM4AT,05.14.20,05.14.20_045,20,5,14,2020,20200514
46,Rojo,J Balvin,10730829,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi,05.14.20,05.14.20_046,20,5,14,2020,20200514
47,PA' ROMPERLA,Bad Bunny,10729401,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i,05.14.20,05.14.20_047,20,5,14,2020,20200514
48,BYE ME FUI,Bad Bunny,10719843,https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2,05.14.20,05.14.20_048,20,5,14,2020,20200514
49,Savage,Megan Thee Stallion,10692550,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,05.14.20,05.14.20_049,20,5,14,2020,20200514
50,Señorita,Shawn Mendes,10196646,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,05.14.20,05.14.20_050,20,5,14,2020,20200514
51,Breaking Me,Topic,10181621,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,05.14.20,05.14.20_051,20,5,14,2020,20200514
52,Party Girl,StaySolidRocky,10025598,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,05.14.20,05.14.20_052,20,5,14,2020,20200514
53,After Party,Don Toliver,9839405,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,05.14.20,05.14.20_053,20,5,14,2020,20200514
54,Skechers,DripReport,9391741,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,05.14.20,05.14.20_054,20,5,14,2020,20200514
55,everything i wanted,Billie Eilish,9362510,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,05.14.20,05.14.20_055,20,5,14,2020,20200514
56,MÁS DE UNA CITA,Bad Bunny,9355315,https://open.spotify.com/track/4EJHKSnHENfjOxXWryyNtL,05.14.20,05.14.20_056,20,5,14,2020,20200514
57,Godzilla (feat. Juice WRLD),Eminem,9320751,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,05.14.20,05.14.20_057,20,5,14,2020,20200514
58,Pain 1993 (with Playboi Carti),Drake,9304173,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo,05.14.20,05.14.20_058,20,5,14,2020,20200514
59,CANCIÓN CON YANDEL,Yandel,9167762,https://open.spotify.com/track/3pm4XtcsRIFFtH2UErk62R,05.14.20,05.14.20_059,20,5,14,2020,20200514
60,BAD CON NICKY,Bad Bunny,8946009,https://open.spotify.com/track/5bmSver2b3ZXyuyLKtgnFI,05.14.20,05.14.20_060,20,5,14,2020,20200514
61,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,8909990,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,05.14.20,05.14.20_061,20,5,14,2020,20200514
62,eight(Prod.&Feat. SUGA of BTS),IU,8721458,https://open.spotify.com/track/0pYacDCZuRhcrwGUA5nTBe,05.14.20,05.14.20_062,20,5,14,2020,20200514
63,CÓMO SE SIENTE - Remix,Jhay Cortez,8701112,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC,05.14.20,05.14.20_063,20,5,14,2020,20200514
64,Ride It,Regard,8634581,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,05.14.20,05.14.20_064,20,5,14,2020,20200514
65,PORFA,Feid,8591194,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW,05.14.20,05.14.20_065,20,5,14,2020,20200514
66,lovely (with Khalid),Billie Eilish,8517737,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,05.14.20,05.14.20_066,20,5,14,2020,20200514
67,Walk Em Down (feat. Roddy Ricch),NLE Choppa,8458729,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,05.14.20,05.14.20_067,20,5,14,2020,20200514
68,La Difícil,Bad Bunny,8305075,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt,05.14.20,05.14.20_068,20,5,14,2020,20200514
69,Amarillo,J Balvin,8128196,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL,05.14.20,05.14.20_069,20,5,14,2020,20200514
70,Ignorantes,Bad Bunny,8037013,https://open.spotify.com/track/38RIEav39FGi86jppxO0du,05.14.20,05.14.20_070,20,5,14,2020,20200514
71,Tattoo,Rauw Alejandro,7945313,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d,05.14.20,05.14.20_071,20,5,14,2020,20200514
72,I’m Ready (with Demi Lovato),Sam Smith,7884144,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY,05.14.20,05.14.20_072,20,5,14,2020,20200514
73,Lucid Dreams,Juice WRLD,7793528,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,05.14.20,05.14.20_073,20,5,14,2020,20200514
74,Salt,Ava Max,7679949,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV,05.14.20,05.14.20_074,20,5,14,2020,20200514
75,Lose Control,MEDUZA,7641427,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,05.14.20,05.14.20_075,20,5,14,2020,20200514
76,hot girl bummer,blackbear,7503895,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,05.14.20,05.14.20_076,20,5,14,2020,20200514
77,Si Veo a Tu Mamá,Bad Bunny,7496409,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F,05.14.20,05.14.20_077,20,5,14,2020,20200514
78,Elegí (feat. Dímelo Flow),Rauw Alejandro,7347714,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau,05.14.20,05.14.20_078,20,5,14,2020,20200514
79,I Don't Care (with Justin Bieber),Ed Sheeran,7326835,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,05.14.20,05.14.20_079,20,5,14,2020,20200514
80,Chicago Freestyle (feat. Giveon),Drake,7325480,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,05.14.20,05.14.20_080,20,5,14,2020,20200514
81,Morado,J Balvin,7248697,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr,05.14.20,05.14.20_081,20,5,14,2020,20200514
82,BENDICIONES,Bad Bunny,7094892,https://open.spotify.com/track/2CoMYp2uIKsT09nreEZnZn,05.14.20,05.14.20_082,20,5,14,2020,20200514
83,SI ELLA SALE,Bad Bunny,7055918,https://open.spotify.com/track/1zaDh3qaGSeSmulNyWlUxm,05.14.20,05.14.20_083,20,5,14,2020,20200514
84,Yummy,Justin Bieber,7008997,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,05.14.20,05.14.20_084,20,5,14,2020,20200514
85,RITMO (Bad Boys For Life),Black Eyed Peas,6929987,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,05.14.20,05.14.20_085,20,5,14,2020,20200514
86,Turks (with Gunna & ft. Travis Scott),NAV,6920329,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2,05.14.20,05.14.20_086,20,5,14,2020,20200514
87,Diosa,Myke Towers,6892430,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky,05.14.20,05.14.20_087,20,5,14,2020,20200514
88,Like It Is,Kygo,6846373,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN,05.14.20,05.14.20_088,20,5,14,2020,20200514
89,Shallow,Lady Gaga,6673513,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,05.14.20,05.14.20_089,20,5,14,2020,20200514
90,"10,000 Hours (with Justin Bieber)",Dan + Shay,6644796,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,05.14.20,05.14.20_090,20,5,14,2020,20200514
91,High Fashion (feat. Mustard),Roddy Ricch,6586986,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,05.14.20,05.14.20_091,20,5,14,2020,20200514
92,Level of Concern,Twenty One Pilots,6551571,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8,05.14.20,05.14.20_092,20,5,14,2020,20200514
93,MAMACITA,Black Eyed Peas,6496883,https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q,05.14.20,05.14.20_093,20,5,14,2020,20200514
94,Ballin' (with Roddy Ricch),Mustard,6491540,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,05.14.20,05.14.20_094,20,5,14,2020,20200514
95,when the party's over,Billie Eilish,6443268,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,05.14.20,05.14.20_095,20,5,14,2020,20200514
96,BELIEVE IT,PARTYNEXTDOOR,6383160,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD,05.14.20,05.14.20_096,20,5,14,2020,20200514
97,Like That (feat. Gucci Mane),Doja Cat,6377284,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,05.14.20,05.14.20_097,20,5,14,2020,20200514
98,CITY OF ANGELS,24kGoldn,6366872,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,05.14.20,05.14.20_098,20,5,14,2020,20200514
99,You should be sad,Halsey,6336890,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,05.14.20,05.14.20_099,20,5,14,2020,20200514
100,7 rings,Ariana Grande,6332152,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,05.14.20,05.14.20_100,20,5,14,2020,20200514
101,Selfish,Madison Beer,6319966,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH,05.14.20,05.14.20_101,20,5,14,2020,20200514
102,Beautiful People (feat. Khalid),Ed Sheeran,6302874,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,05.14.20,05.14.20_102,20,5,14,2020,20200514
103,Know Your Worth,Khalid,6222861,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf,05.14.20,05.14.20_103,20,5,14,2020,20200514
104,My Oh My (feat. DaBaby),Camila Cabello,6211851,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,05.14.20,05.14.20_104,20,5,14,2020,20200514
105,Vete,Bad Bunny,6138303,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,05.14.20,05.14.20_105,20,5,14,2020,20200514
106,Believer,Imagine Dragons,6093667,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,05.14.20,05.14.20_106,20,5,14,2020,20200514
107,La Santa,Bad Bunny,5984082,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK,05.14.20,05.14.20_107,20,5,14,2020,20200514
108,Sigues Con El,Dímelo Flow,5971400,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,05.14.20,05.14.20_108,20,5,14,2020,20200514
109,This City,Sam Fischer,5968242,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt,05.14.20,05.14.20_109,20,5,14,2020,20200514
110,rockstar (feat. 21 Savage),Post Malone,5940537,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,05.14.20,05.14.20_110,20,5,14,2020,20200514
111,In Your Eyes (feat. Alida),Robin Schulz,5937765,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC,05.14.20,05.14.20_111,20,5,14,2020,20200514
112,Hola - Remix,Dalex,5885042,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,05.14.20,05.14.20_112,20,5,14,2020,20200514
113,Kings & Queens,Ava Max,5882526,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn,05.14.20,05.14.20_113,20,5,14,2020,20200514
114,Falling,Harry Styles,5864558,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,05.14.20,05.14.20_114,20,5,14,2020,20200514
