Position,Track Name,Artist,Streams,URL,Date,Unique ID,Year,Month,Day,Full_Year,Reformatted_Date
76,Murder On My Mind,YNW Melly,2603150,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,01.16.20,01.16.20_076,20,01,16,2020,20200116
77,SLOW DANCING IN THE DARK,Joji,2598026,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,01.16.20,01.16.20_077,20,01,16,2020,20200116
78,Pop Out (feat. Lil Tjay),Polo G,2586854,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,01.16.20,01.16.20_078,20,01,16,2020,20200116
79,Crowded Room (feat. 6LACK),Selena Gomez,2567171,https://open.spotify.com/track/2C0hTkdEoikhKzDCJl32QZ,01.16.20,01.16.20_079,20,01,16,2020,20200116
80,Had Enough (feat. Quavo & Offset),Don Toliver,2557857,https://open.spotify.com/track/2jrAaawDRCn1JjeouxAyDN,01.16.20,01.16.20_080,20,01,16,2020,20200116
81,Legends,Juice WRLD,2547961,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa,01.16.20,01.16.20_081,20,01,16,2020,20200116
82,Let Me Know (I Wonder Why Freestyle),Juice WRLD,2526558,https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx,01.16.20,01.16.20_082,20,01,16,2020,20200116
83,Drip Too Hard (Lil Baby & Gunna),Lil Baby,2523910,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,01.16.20,01.16.20_083,20,01,16,2020,20200116
84,Hate Me (with Juice WRLD),Ellie Goulding,2505894,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,01.16.20,01.16.20_084,20,01,16,2020,20200116
85,Vete,Bad Bunny,2494324,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c,01.16.20,01.16.20_085,20,01,16,2020,20200116
86,lovely (with Khalid),Billie Eilish,2490057,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,01.16.20,01.16.20_086,20,01,16,2020,20200116
87,The London (feat. J. Cole & Travis Scott),Young Thug,2486436,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n,01.16.20,01.16.20_087,20,01,16,2020,20200116
88,Going Bad (feat. Drake),Meek Mill,2479370,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,01.16.20,01.16.20_088,20,01,16,2020,20200116
89,Lights Up,Harry Styles,2461984,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,01.16.20,01.16.20_089,20,01,16,2020,20200116
90,Burberry faygo,Lil Adrei,2441829,https://open.spotify.com/track/3B36YnwXzR3VKm4hHYmGtr,01.16.20,01.16.20_090,20,01,16,2020,20200116
91,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,2437584,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw,01.16.20,01.16.20_091,20,01,16,2020,20200116
92,SICKO MODE,Travis Scott,2418292,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,01.16.20,01.16.20_092,20,01,16,2020,20200116
93,Before You Go,Lewis Capaldi,2416935,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,01.16.20,01.16.20_093,20,01,16,2020,20200116
94,Dance Again,Selena Gomez,2415927,https://open.spotify.com/track/5sK3o66yupTNIK6gWgzGjf,01.16.20,01.16.20_094,20,01,16,2020,20200116
95,Maniac,Conan Gray,2402096,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP,01.16.20,01.16.20_095,20,01,16,2020,20200116
96,F.N,Lil Tjay,2392409,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,01.16.20,01.16.20_096,20,01,16,2020,20200116
97,6 Kiss,Trippie Redd,2387848,https://open.spotify.com/track/7tgjDlQsMR8RvkdlNCJA58,01.16.20,01.16.20_097,20,01,16,2020,20200116
98,RITMO (Bad Boys For Life),Black Eyed Peas,2313956,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,01.16.20,01.16.20_098,20,01,16,2020,20200116
99,Diamonds (with Normani),Megan Thee Stallion,2307050,https://open.spotify.com/track/0PQsrLxPbOBBwwmXCnGvcF,01.16.20,01.16.20_099,20,01,16,2020,20200116
100,SAD!,XXXTENTACION,2304435,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,01.16.20,01.16.20_100,20,01,16,2020,20200116
101,U Played (feat. Lil Baby),Moneybagg Yo,2296195,https://open.spotify.com/track/7qeWNGBqqagdwf4KnjRzGZ,01.16.20,01.16.20_101,20,01,16,2020,20200116
102,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,2264157,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,01.16.20,01.16.20_102,20,01,16,2020,20200116
103,VALENTINO,24kGoldn,2254251,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q,01.16.20,01.16.20_103,20,01,16,2020,20200116
104,Enemies (feat. DaBaby),Post Malone,2251350,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF,01.16.20,01.16.20_104,20,01,16,2020,20200116
105,Jocelyn Flores,XXXTENTACION,2235118,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,01.16.20,01.16.20_105,20,01,16,2020,20200116
106,Ring,Selena Gomez,2232872,https://open.spotify.com/track/11Ey4yJVeWEsA73KjACkVY,01.16.20,01.16.20_106,20,01,16,2020,20200116
107,EARFQUAKE,"Tyler, The Creator",2225715,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,01.16.20,01.16.20_107,20,01,16,2020,20200116
108,7 rings,Ariana Grande,2216440,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,01.16.20,01.16.20_108,20,01,16,2020,20200116
109,Hot (feat. Gunna),Young Thug,2216008,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9,01.16.20,01.16.20_109,20,01,16,2020,20200116
110,Into the Unknown,Idina Menzel,2206916,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W,01.16.20,01.16.20_110,20,01,16,2020,20200116
111,Juicy,Doja Cat,2201775,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp,01.16.20,01.16.20_111,20,01,16,2020,20200116
112,Panini,Lil Nas X,2199433,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv,01.16.20,01.16.20_112,20,01,16,2020,20200116
113,rockstar (feat. 21 Savage),Post Malone,2196945,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,01.16.20,01.16.20_113,20,01,16,2020,20200116
114,How Do You Sleep?,Sam Smith,2189133,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,01.16.20,01.16.20_114,20,01,16,2020,20200116
115,Lalala,Y2K,2177702,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,01.16.20,01.16.20_115,20,01,16,2020,20200116
116,Beautiful People (feat. Khalid),Ed Sheeran,2167333,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,01.16.20,01.16.20_116,20,01,16,2020,20200116
117,Cash Shit (feat. DaBaby),Megan Thee Stallion,2161984,https://open.spotify.com/track/2rMAtCaTj16NptyVfEIeAC,01.16.20,01.16.20_117,20,01,16,2020,20200116
118,How I Move (feat. Lil Baby),Flipp Dinero,2152764,https://open.spotify.com/track/14X1WxiHXdVRJ99cMCBzOE,01.16.20,01.16.20_118,20,01,16,2020,20200116
119,Hop Off A Jet (feat. Travis Scott),Young Thug,2134492,https://open.spotify.com/track/3RZftiuTcLOqpsd8ZlwNhr,01.16.20,01.16.20_119,20,01,16,2020,20200116
120,Trampoline (with ZAYN),SHAED,2122901,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI,01.16.20,01.16.20_120,20,01,16,2020,20200116
121,I Fall Apart,Post Malone,2118624,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,01.16.20,01.16.20_121,20,01,16,2020,20200116
122,Immortal,21 Savage,2111983,https://open.spotify.com/track/4IO8X9W69dIQe0EC5ALXhq,01.16.20,01.16.20_122,20,01,16,2020,20200116
123,One Man Band,Old Dominion,2103073,https://open.spotify.com/track/08dFHFTx6r67MTsYn5ilDR,01.16.20,01.16.20_123,20,01,16,2020,20200116
124,Talk (feat. Disclosure),Khalid,2088086,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,01.16.20,01.16.20_124,20,01,16,2020,20200116
125,Without Me,Halsey,2086820,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,01.16.20,01.16.20_125,20,01,16,2020,20200116
126,Better Now,Post Malone,2078606,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,01.16.20,01.16.20_126,20,01,16,2020,20200116
127,Sanguine Paradise,Lil Uzi Vert,2058568,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,01.16.20,01.16.20_127,20,01,16,2020,20200116
128,People You Know,Selena Gomez,2056820,https://open.spotify.com/track/63mdJr3NMY3wReOkNE6c6W,01.16.20,01.16.20_128,20,01,16,2020,20200116
129,Armed And Dangerous,Juice WRLD,2055868,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,01.16.20,01.16.20_129,20,01,16,2020,20200116
130,I Don't Care (with Justin Bieber),Ed Sheeran,2048481,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,01.16.20,01.16.20_130,20,01,16,2020,20200116
131,Heartless (feat. Morgan Wallen),Diplo,2041934,https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt,01.16.20,01.16.20_131,20,01,16,2020,20200116
132,BEST ON EARTH (feat. BIA) - Bonus,Russ,2030285,https://open.spotify.com/track/2Xo3rLHjXfdb4avN68aQyi,01.16.20,01.16.20_132,20,01,16,2020,20200116
133,Sucker,Jonas Brothers,2026084,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,01.16.20,01.16.20_133,20,01,16,2020,20200116
134,A Sweeter Place (feat. Kid Cudi),Selena Gomez,2022404,https://open.spotify.com/track/4bb94wZVF1cX66vQjNeJTX,01.16.20,01.16.20_134,20,01,16,2020,20200116
135,Lost In Yesterday,Tame Impala,2017475,https://open.spotify.com/track/3eoNUm0LU9hATVVi9w4fM6,01.16.20,01.16.20_135,20,01,16,2020,20200116
136,Somebody,Internet Money,2013850,https://open.spotify.com/track/735RSTb2xbtWbDtKD9XDYi,01.16.20,01.16.20_136,20,01,16,2020,20200116
137,Ransom (with Juice WRLD) - Remix,Lil Tecca,1989502,https://open.spotify.com/track/2WsuSYJNXGKXVYkHPnq2yp,01.16.20,01.16.20_137,20,01,16,2020,20200116
138,Famous Hoes,NLE Choppa,1969327,https://open.spotify.com/track/35Xf2ABjPzUXKz19akd7Jj,01.16.20,01.16.20_138,20,01,16,2020,20200116
139,Eastside (with Halsey & Khalid),benny blanco,1961654,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,01.16.20,01.16.20_139,20,01,16,2020,20200116
140,Lean Wit Me,Juice WRLD,1944053,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa,01.16.20,01.16.20_140,20,01,16,2020,20200116
141,goosebumps,Travis Scott,1940612,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,01.16.20,01.16.20_141,20,01,16,2020,20200116
142,Graveyard,Halsey,1939575,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2,01.16.20,01.16.20_142,20,01,16,2020,20200116
143,Happier,Marshmello,1938675,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,01.16.20,01.16.20_143,20,01,16,2020,20200116
144,One Thing Right,Marshmello,1922101,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,01.16.20,01.16.20_144,20,01,16,2020,20200116
145,It's You,Ali Gatie,1921364,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,01.16.20,01.16.20_145,20,01,16,2020,20200116
146,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,1919471,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,01.16.20,01.16.20_146,20,01,16,2020,20200116
147,XO Tour Llif3,Lil Uzi Vert,1918074,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,01.16.20,01.16.20_147,20,01,16,2020,20200116
148,ocean eyes,Billie Eilish,1912525,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,01.16.20,01.16.20_148,20,01,16,2020,20200116
149,UP THE SMOKE (with Offset),Stunna 4 Vegas,1911216,https://open.spotify.com/track/09TZsMHXEtQkdmMJZPLKup,01.16.20,01.16.20_149,20,01,16,2020,20200116
150,WHAT TO DO? (feat. Don Toliver),JACKBOYS,1909898,https://open.spotify.com/track/4AO1XhrgJczQ9bNVxdfKQe,01.16.20,01.16.20_150,20,01,16,2020,20200116
151,Ayy Macarena,Tyga,1898218,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,01.16.20,01.16.20_151,20,01,16,2020,20200116
152,Old Town Road - Remix,Lil Nas X,1891781,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,01.16.20,01.16.20_152,20,01,16,2020,20200116
153,Up All Night,Khalid,1889875,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74,01.16.20,01.16.20_153,20,01,16,2020,20200116
154,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,1889093,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,01.16.20,01.16.20_154,20,01,16,2020,20200116
155,Hot Shower,Chance the Rapper,1883765,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf,01.16.20,01.16.20_155,20,01,16,2020,20200116
156,Fuck Love (feat. Trippie Redd),XXXTENTACION,1883655,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,01.16.20,01.16.20_156,20,01,16,2020,20200116
157,GANG GANG,JACKBOYS,1881998,https://open.spotify.com/track/6uJONCdr2rC65BNmCnTBWK,01.16.20,01.16.20_157,20,01,16,2020,20200116
158,Moonlight,XXXTENTACION,1867259,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,01.16.20,01.16.20_158,20,01,16,2020,20200116
159,The Less I Know The Better,Tame Impala,1844142,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,01.16.20,01.16.20_159,20,01,16,2020,20200116
160,Pure Water (with Migos),Mustard,1841357,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8,01.16.20,01.16.20_160,20,01,16,2020,20200116
161,Panini - DaBaby Remix,Lil Nas X,1839882,https://open.spotify.com/track/4SDgTLDYrJ2UrHbkRkg7MD,01.16.20,01.16.20_161,20,01,16,2020,20200116
162,Did It Again,Lil Tecca,1836144,https://open.spotify.com/track/4guBZjUyrGoHsTahO3IHdj,01.16.20,01.16.20_162,20,01,16,2020,20200116
163,Heart On Ice,Rod Wave,1833541,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD,01.16.20,01.16.20_163,20,01,16,2020,20200116
164,Speechless,Dan + Shay,1831609,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF,01.16.20,01.16.20_164,20,01,16,2020,20200116
165,Better,Khalid,1831435,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,01.16.20,01.16.20_165,20,01,16,2020,20200116
166,20/20,Lil Tjay,1829115,https://open.spotify.com/track/4Hqh0dS4x07zuRw6eBTO7p,01.16.20,01.16.20_166,20,01,16,2020,20200116
167,Cut You Off,Selena Gomez,1821386,https://open.spotify.com/track/4OtHGdb0KqEbaWb6edUnR9,01.16.20,01.16.20_167,20,01,16,2020,20200116
168,Slide,H.E.R.,1820184,https://open.spotify.com/track/2rTnVB1bvwxHtaIl4uVu7f,01.16.20,01.16.20_168,20,01,16,2020,20200116
169,Beautiful Crazy,Luke Combs,1817124,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,01.16.20,01.16.20_169,20,01,16,2020,20200116
170,Envy Me,Calboy,1813027,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx,01.16.20,01.16.20_170,20,01,16,2020,20200116
171,Shotta Flow (feat. Blueface) [Remix],NLE Choppa,1805881,https://open.spotify.com/track/5BJMeoCXXgbRAWfp6fTulr,01.16.20,01.16.20_171,20,01,16,2020,20200116
172,Yes Indeed,Lil Baby,1802507,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,01.16.20,01.16.20_172,20,01,16,2020,20200116
173,Kraazy,Likybo,1800754,https://open.spotify.com/track/3s2Qd1rsWqbvOoxpFTRp8D,01.16.20,01.16.20_173,20,01,16,2020,20200116
174,Let Me Get Me,Selena Gomez,1800190,https://open.spotify.com/track/0uFForNKQPvgSCnxlZIhQy,01.16.20,01.16.20_174,20,01,16,2020,20200116
175,Faucet Failure,Ski Mask The Slump God,1794464,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN,01.16.20,01.16.20_175,20,01,16,2020,20200116
176,Mean It,Lauv,1791838,https://open.spotify.com/track/5ACkb3CikcSZPF0h7FSZAp,01.16.20,01.16.20_176,20,01,16,2020,20200116
177,Bad Bad Bad (feat. Lil Baby),Young Thug,1787770,https://open.spotify.com/track/1GeNui6m825V8jP4uKiIaH,01.16.20,01.16.20_177,20,01,16,2020,20200116
178,LOYAL (feat. Drake),PARTYNEXTDOOR,1767549,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS,01.16.20,01.16.20_178,20,01,16,2020,20200116
179,Graduation (with Juice WRLD),benny blanco,1729815,https://open.spotify.com/track/6cjSh516BbrNUs213jDAGm,01.16.20,01.16.20_179,20,01,16,2020,20200116
180,"thank u, next",Ariana Grande,1728351,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,01.16.20,01.16.20_180,20,01,16,2020,20200116
181,Kinda Crazy,Selena Gomez,1722521,https://open.spotify.com/track/59iGOjPSOcPLGl3vqEStUp,01.16.20,01.16.20_181,20,01,16,2020,20200116
182,Callaita,Bad Bunny,1706873,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,01.16.20,01.16.20_182,20,01,16,2020,20200116
183,Self Care,Mac Miller,1704795,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx,01.16.20,01.16.20_183,20,01,16,2020,20200116
184,Noticed,Lil Mosey,1703305,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj,01.16.20,01.16.20_184,20,01,16,2020,20200116
185,Whiskey Glasses,Morgan Wallen,1698686,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,01.16.20,01.16.20_185,20,01,16,2020,20200116
186,You Need To Calm Down,Taylor Swift,1693858,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,01.16.20,01.16.20_186,20,01,16,2020,20200116
187,i love you,Billie Eilish,1687348,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,01.16.20,01.16.20_187,20,01,16,2020,20200116
188,Best Part (feat. Daniel Caesar),H.E.R.,1685884,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,01.16.20,01.16.20_188,20,01,16,2020,20200116
189,My Type,Saweetie,1675437,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9,01.16.20,01.16.20_189,20,01,16,2020,20200116
190,LA CANCIÓN,J Balvin,1674888,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,01.16.20,01.16.20_190,20,01,16,2020,20200116
191,No Role Modelz,J. Cole,1674862,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,01.16.20,01.16.20_191,20,01,16,2020,20200116
192,HUMBLE.,Kendrick Lamar,1674603,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,01.16.20,01.16.20_192,20,01,16,2020,20200116
193,I.F.L.Y.,Bazzi,1673773,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,01.16.20,01.16.20_193,20,01,16,2020,20200116
194,bury a friend,Billie Eilish,1672276,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,01.16.20,01.16.20_194,20,01,16,2020,20200116
195,20 Min,Lil Uzi Vert,1665661,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,01.16.20,01.16.20_195,20,01,16,2020,20200116
196,Even Though I'm Leaving,Luke Combs,1655985,https://open.spotify.com/track/5aZQrb2TXWEh9uZR4HEY3r,01.16.20,01.16.20_196,20,01,16,2020,20200116
197,Chanel,Frank Ocean,1647986,https://open.spotify.com/track/6Nle9hKrkL1wQpwNfEkxjh,01.16.20,01.16.20_197,20,01,16,2020,20200116
198,Good as Hell,Lizzo,1647706,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR,01.16.20,01.16.20_198,20,01,16,2020,20200116
199,I,Lil Skies,1642465,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT,01.16.20,01.16.20_199,20,01,16,2020,20200116
200,Who Needs Love,Trippie Redd,1640825,https://open.spotify.com/track/2ktxr00GpTtbMNeBjNeY8D,01.16.20,01.16.20_200,20,01,16,2020,20200116
1,The Box,Roddy Ricch,24118640,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,01.23.20,01.23.20_001,20,01,23,2020,20200123
2,Godzilla (feat. Juice WRLD),Eminem,15885437,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,01.23.20,01.23.20_002,20,01,23,2020,20200123
3,Life Is Good (feat. Drake),Future,15018838,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,01.23.20,01.23.20_003,20,01,23,2020,20200123
4,Good News,Mac Miller,11115754,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY,01.23.20,01.23.20_004,20,01,23,2020,20200123
5,ROXANNE,Arizona Zervas,9144336,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,01.23.20,01.23.20_005,20,01,23,2020,20200123
6,Blue World,Mac Miller,7899988,https://open.spotify.com/track/2hwOoMtWPtTSSn6WHV7Vp5,01.23.20,01.23.20_006,20,01,23,2020,20200123
7,BOP,DaBaby,7819132,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,01.23.20,01.23.20_007,20,01,23,2020,20200123
8,Suicidal,YNW Melly,7452633,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,01.23.20,01.23.20_008,20,01,23,2020,20200123
9,Circles,Post Malone,7232553,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,01.23.20,01.23.20_009,20,01,23,2020,20200123
10,Falling,Trevor Daniel,7209521,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,01.23.20,01.23.20_010,20,01,23,2020,20200123
11,Circles,Mac Miller,7124530,https://open.spotify.com/track/4jXl6VtkFFKIt3ycUQc5LT,01.23.20,01.23.20_011,20,01,23,2020,20200123
12,You should be sad,Halsey,7024529,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,01.23.20,01.23.20_012,20,01,23,2020,20200123
13,Dance Monkey,Tones And I,6565240,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,01.23.20,01.23.20_013,20,01,23,2020,20200123
14,Bandit (with YoungBoy Never Broke Again),Juice WRLD,6400242,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,01.23.20,01.23.20_014,20,01,23,2020,20200123
15,Blinding Lights,The Weeknd,6375572,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,01.23.20,01.23.20_015,20,01,23,2020,20200123
16,I Can See,Mac Miller,6356883,https://open.spotify.com/track/3R8CyhJfVjvgIROd5RSGhQ,01.23.20,01.23.20_016,20,01,23,2020,20200123
17,Yummy,Justin Bieber,6290246,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,01.23.20,01.23.20_017,20,01,23,2020,20200123
18,Ballin' (with Roddy Ricch),Mustard,6252784,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,01.23.20,01.23.20_018,20,01,23,2020,20200123
19,Futsal Shuffle 2020,Lil Uzi Vert,6219042,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,01.23.20,01.23.20_019,20,01,23,2020,20200123
20,Unaccommodating (feat. Young M.A),Eminem,5944768,https://open.spotify.com/track/0q2vG0UVuy6ajjcpkQHdZM,01.23.20,01.23.20_020,20,01,23,2020,20200123
21,Complicated,Mac Miller,5940290,https://open.spotify.com/track/3WfSNAoj2D8C9noPSGZZFM,01.23.20,01.23.20_021,20,01,23,2020,20200123
22,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,5936909,https://open.spotify.com/track/0GQ5bFTVFFKpwNPc7KwQnB,01.23.20,01.23.20_022,20,01,23,2020,20200123
23,Hand Me Downs,Mac Miller,5922209,https://open.spotify.com/track/2Yv2mHzr5AQavVdwQjEokV,01.23.20,01.23.20_023,20,01,23,2020,20200123
24,Darkness,Eminem,5835689,https://open.spotify.com/track/5SiZJoLXp3WOl3J4C8IK0d,01.23.20,01.23.20_024,20,01,23,2020,20200123
25,Those Kinda Nights (feat. Ed Sheeran),Eminem,5814562,https://open.spotify.com/track/0VSzREd1OjEWJ9tXoFHRQH,01.23.20,01.23.20_025,20,01,23,2020,20200123
26,High Fashion (feat. Mustard),Roddy Ricch,5752677,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,01.23.20,01.23.20_026,20,01,23,2020,20200123
27,What A Man Gotta Do,Jonas Brothers,5637121,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,01.23.20,01.23.20_027,20,01,23,2020,20200123
28,everything i wanted,Billie Eilish,5538223,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,01.23.20,01.23.20_028,20,01,23,2020,20200123
29,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,5282524,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,01.23.20,01.23.20_029,20,01,23,2020,20200123
30,Woods,Mac Miller,5268900,https://open.spotify.com/track/3Qa944OTMZkg8DHjET8JQv,01.23.20,01.23.20_030,20,01,23,2020,20200123
31,Don't Start Now,Dua Lipa,5143850,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,01.23.20,01.23.20_031,20,01,23,2020,20200123
32,SUGAR,BROCKHAMPTON,5084244,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,01.23.20,01.23.20_032,20,01,23,2020,20200123
33,Everybody,Mac Miller,5051600,https://open.spotify.com/track/1OuN92HcVG6NVpWbeESNB3,01.23.20,01.23.20_033,20,01,23,2020,20200123
34,Adore You,Harry Styles,4788395,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,01.23.20,01.23.20_034,20,01,23,2020,20200123
35,hot girl bummer,blackbear,4767460,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,01.23.20,01.23.20_035,20,01,23,2020,20200123
36,Say So,Doja Cat,4757364,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,01.23.20,01.23.20_036,20,01,23,2020,20200123
37,VIBEZ,DaBaby,4716679,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,01.23.20,01.23.20_037,20,01,23,2020,20200123
38,No Idea,Don Toliver,4705000,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,01.23.20,01.23.20_038,20,01,23,2020,20200123
39,Rare,Selena Gomez,4659516,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19,01.23.20,01.23.20_039,20,01,23,2020,20200123
40,Sum 2 Prove,Lil Baby,4639157,https://open.spotify.com/track/2u3EyuCqqV31woqGvO9LBz,01.23.20,01.23.20_040,20,01,23,2020,20200123
